sku_id,store_id,route,arrival_w1,arrival_w2,arrival_w3,arrival_w4,arrival_w5,arrival_w6,arrival_w7,arrival_w8,arrival_w9,arrival_w10,arrival_w11,arrival_w12,arrival_w13,arrival_w14,arrival_w15,arrival_w16
HNL-064,S103,flow,48.000000,48.000000,46.000000,46.000000,46.000000,46.000000,46.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
HNL-064,S104,flow,92.000000,0.000000,94.000000,0.000000,94.000000,0.000000,96.000000,0.000000,98.000000,0.000000,102.000000,0.000000,108.000000,0.000000,112.000000,0.000000
HNL-064,S105,flow,50.000000,50.000000,52.000000,52.000000,52.000000,52.000000,52.000000,54.000000,56.000000,56.000000,58.000000,60.000000,60.000000,60.000000,62.000000,62.000000
HNL-064,S106,flow,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,42.000000,0.000000
HNL-064,S107,flow,52.000000,52.000000,52.000000,50.000000,50.000000,52.000000,52.000000,52.000000,52.000000,52.000000,54.000000,54.000000,54.000000,52.000000,52.000000,52.000000
HNL-064,S108,flow,48.000000,0.000000,48.000000,0.000000,50.000000,0.000000,52.000000,0.000000,54.000000,0.000000,56.000000,0.000000,56.000000,0.000000,58.000000,0.000000
HNL-064,S109,flow,84.000000,0.000000,84.000000,0.000000,86.000000,0.000000,88.000000,0.000000,90.000000,0.000000,92.000000,0.000000,94.000000,0.000000,94.000000,0.000000
HNL-064,S110,flow,56.000000,56.000000,56.000000,58.000000,58.000000,58.000000,60.000000,60.000000,62.000000,62.000000,64.000000,64.000000,66.000000,66.000000,66.000000,66.000000
HNL-064,S111,flow,80.000000,0.000000,82.000000,0.000000,82.000000,0.000000,86.000000,0.000000,88.000000,0.000000,92.000000,0.000000,94.000000,0.000000,94.000000,0.000000
HNL-064,S112,flow,48.000000,48.000000,48.000000,48.000000,50.000000,50.000000,50.000000,52.000000,52.000000,52.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000
HNL-064,S113,flow,58.000000,0.000000,58.000000,0.000000,60.000000,0.000000,62.000000,0.000000,64.000000,0.000000,64.000000,0.000000,66.000000,0.000000,66.000000,0.000000
HNL-064,S114,flow,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,56.000000,56.000000,56.000000,56.000000,56.000000,56.000000
HNL-064,S115,flow,50.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000
HNL-064,S116,flow,72.000000,0.000000,72.000000,0.000000,74.000000,0.000000,74.000000,0.000000,76.000000,0.000000,80.000000,0.000000,84.000000,0.000000,86.000000,0.000000
HNL-064,S117,flow,76.000000,0.000000,76.000000,0.000000,78.000000,0.000000,80.000000,0.000000,82.000000,0.000000,84.000000,0.000000,86.000000,0.000000,86.000000,0.000000
HNL-064,S118,flow,84.000000,0.000000,84.000000,0.000000,86.000000,0.000000,90.000000,0.000000,92.000000,0.000000,94.000000,0.000000,94.000000,0.000000,96.000000,0.000000
HNL-064,S119,flow,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,42.000000,0.000000,42.000000,0.000000,44.000000,0.000000,44.000000,0.000000,46.000000,0.000000
HNL-064,S120,flow,54.000000,54.000000,54.000000,54.000000,54.000000,56.000000,56.000000,56.000000,58.000000,58.000000,58.000000,60.000000,60.000000,60.000000,60.000000,62.000000
HNL-065,S101,flow,40.000000,40.000000,40.000000,36.000000,36.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000
HNL-065,S102,flow,52.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000
HNL-065,S103,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S104,flow,64.000000,0.000000,64.000000,0.000000,64.000000,0.000000,64.000000,0.000000,68.000000,0.000000,68.000000,0.000000,68.000000,0.000000,68.000000,0.000000
HNL-065,S105,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S106,flow,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-065,S107,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S108,flow,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-065,S109,flow,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,64.000000,0.000000,64.000000,0.000000,64.000000,0.000000,68.000000,0.000000,68.000000,0.000000
HNL-065,S110,flow,40.000000,40.000000,40.000000,40.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S111,flow,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000
HNL-065,S112,flow,36.000000,36.000000,36.000000,36.000000,36.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S113,flow,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000
HNL-065,S114,flow,40.000000,40.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S115,flow,36.000000,36.000000,36.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-065,S116,flow,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000
HNL-065,S117,flow,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000
HNL-065,S118,flow,60.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000
HNL-065,S119,flow,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-065,S120,flow,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000
HNL-066,S101,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,28.000000,28.000000,28.000000
HNL-066,S102,flow,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-066,S103,flow,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
HNL-066,S104,flow,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000
HNL-066,S105,flow,24.000000,24.000000,24.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
HNL-066,S106,flow,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000
HNL-066,S107,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
HNL-066,S108,flow,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,24.000000,0.000000
HNL-066,S109,flow,40.000000,0.000000,40.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000
HNL-066,S110,flow,24.000000,24.000000,24.000000,24.000000,24.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000
HNL-066,S111,flow,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,40.000000,0.000000,40.000000,0.000000
HNL-066,S112,flow,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
HNL-066,S113,flow,28.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000
HNL-066,S114,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
HNL-066,S115,flow,24.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,20.000000,20.000000
HNL-066,S116,flow,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-066,S117,flow,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,28.000000,0.000000,28.000000,0.000000
HNL-066,S118,flow,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000
HNL-066,S119,flow,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000,20.000000,0.000000
HNL-066,S120,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,20.000000,20.000000,20.000000
HNL-067,S101,flow,12.000000,12.000000,12.000000,12.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000
HNL-067,S102,flow,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000
HNL-067,S103,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000
HNL-067,S104,flow,19.000000,0.000000,19.000000,0.000000,19.000000,0.000000,19.000000,0.000000,19.000000,0.000000,19.000000,0.000000,20.000000,0.000000,20.000000,0.000000
HNL-067,S105,flow,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,12.000000,12.000000,12.000000,12.000000
HNL-067,S106,flow,9.000000,0.000000,9.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,11.000000,0.000000,11.000000,0.000000,11.000000,0.000000
HNL-067,S107,flow,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000
HNL-067,S108,flow,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,10.000000,0.000000,9.000000,0.000000,9.000000,0.000000
HNL-067,S109,flow,18.000000,0.000000,18.000000,0.000000,18.000000,0.000000,18.000000,0.000000,18.000000,0.000000,18.000000,0.000000,19.000000,0.000000,20.000000,0.000000
HNL-067,S110,flow,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,13.000000,13.000000,13.000000,13.000000,14.000000,14.000000,14.000000,14.000000
HNL-067,S111,flow,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000,16.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000
HNL-067,S112,flow,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,10.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000
HNL-067,S113,flow,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000,12.000000,0.000000
HNL-067,S114,flow,12.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,12.000000,12.000000,12.000000,12.000000,12.000000,11.000000,11.000000
HNL-067,S115,flow,10.000000,10.000000,10.000000,10.000000,11.000000,11.000000,11.000000,11.000000,11.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000,12.000000
HNL-067,S116,flow,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,16.000000,0.000000,16.000000,0.000000
HNL-067,S117,flow,16.000000,0.000000,16.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,15.000000,0.000000,16.000000,0.000000,16.000000,0.000000
HNL-067,S118,flow,18.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000,17.000000,0.000000
HNL-067,S119,flow,9.000000,0.000000,9.000000,0.000000,9.000000,0.000000,9.000000,0.000000,9.000000,0.000000,9.000000,0.000000,9.000000,0.000000,9.000000,0.000000
HNL-067,S120,flow,12.000000,12.000000,12.000000,12.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,11.000000,12.000000,12.000000
HNL-068,S101,flow,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,60.000000,60.000000,60.000000,60.000000,63.000000,63.000000,63.000000,63.000000,66.000000,66.000000
HNL-068,S102,flow,75.000000,0.000000,75.000000,0.000000,75.000000,0.000000,75.000000,0.000000,78.000000,0.000000,78.000000,0.000000,78.000000,0.000000,78.000000,0.000000
HNL-068,S103,flow,48.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,54.000000,54.000000,57.000000,57.000000,57.000000,60.000000,60.000000
HNL-068,S104,flow,93.000000,0.000000,96.000000,0.000000,99.000000,0.000000,99.000000,0.000000,102.000000,0.000000,108.000000,0.000000,111.000000,0.000000,114.000000,0.000000
HNL-068,S105,flow,51.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,57.000000,57.000000,57.000000,57.000000
HNL-068,S106,flow,45.000000,0.000000,45.000000,0.000000,48.000000,0.000000,48.000000,0.000000,51.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000
HNL-068,S107,flow,54.000000,54.000000,54.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,57.000000,60.000000,60.000000,60.000000,60.000000,63.000000
HNL-068,S108,flow,51.000000,0.000000,51.000000,0.000000,51.000000,0.000000,51.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000
HNL-068,S109,flow,87.000000,0.000000,90.000000,0.000000,90.000000,0.000000,93.000000,0.000000,93.000000,0.000000,96.000000,0.000000,99.000000,0.000000,102.000000,0.000000
HNL-068,S110,flow,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,63.000000,63.000000,63.000000,66.000000,66.000000,66.000000,66.000000,69.000000,69.000000,69.000000
HNL-068,S111,flow,84.000000,0.000000,81.000000,0.000000,81.000000,0.000000,81.000000,0.000000,84.000000,0.000000,84.000000,0.000000,84.000000,0.000000,81.000000,0.000000
HNL-068,S112,flow,51.000000,51.000000,51.000000,51.000000,51.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,51.000000,51.000000
HNL-068,S113,flow,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,63.000000,0.000000,63.000000,0.000000
HNL-068,S114,flow,57.000000,57.000000,57.000000,57.000000,57.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,57.000000,54.000000
HNL-068,S115,flow,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,51.000000,54.000000,54.000000,54.000000,54.000000,54.000000
HNL-068,S116,flow,75.000000,0.000000,75.000000,0.000000,75.000000,0.000000,78.000000,0.000000,78.000000,0.000000,81.000000,0.000000,84.000000,0.000000,87.000000,0.000000
HNL-068,S117,flow,78.000000,0.000000,78.000000,0.000000,81.000000,0.000000,84.000000,0.000000,87.000000,0.000000,90.000000,0.000000,90.000000,0.000000,93.000000,0.000000
HNL-068,S118,flow,87.000000,0.000000,87.000000,0.000000,87.000000,0.000000,87.000000,0.000000,87.000000,0.000000,87.000000,0.000000,90.000000,0.000000,93.000000,0.000000
HNL-068,S119,flow,45.000000,0.000000,45.000000,0.000000,45.000000,0.000000,45.000000,0.000000,45.000000,0.000000,45.000000,0.000000,45.000000,0.000000,45.000000,0.000000
HNL-068,S120,flow,57.000000,57.000000,54.000000,54.000000,54.000000,54.000000,54.000000,54.000000,57.000000,57.000000,57.000000,57.000000,57.000000,54.000000,54.000000,54.000000
HNL-069,S101,flow,50.000000,50.000000,50.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,50.000000,50.000000,50.000000,52.000000,52.000000,52.000000,52.000000
HNL-069,S102,flow,64.000000,0.000000,64.000000,0.000000,62.000000,0.000000,62.000000,0.000000,62.000000,0.000000,62.000000,0.000000,64.000000,0.000000,64.000000,0.000000
HNL-069,S103,flow,42.000000,42.000000,42.000000,42.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,42.000000,42.000000,42.000000,42.000000,40.000000
HNL-069,S104,flow,82.000000,0.000000,82.000000,0.000000,82.000000,0.000000,82.000000,0.000000,86.000000,0.000000,90.000000,0.000000,92.000000,0.000000,94.000000,0.000000
HNL-069,S105,flow,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,46.000000,48.000000,48.000000,48.000000,48.000000
HNL-069,S106,flow,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,42.000000,0.000000,42.000000,0.000000,44.000000,0.000000
HNL-069,S107,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,50.000000,50.000000,50.000000,52.000000,54.000000,54.000000,56.000000,56.000000,56.000000
HNL-069,S108,flow,44.000000,0.000000,44.000000,0.000000,42.000000,0.000000,42.000000,0.000000,42.000000,0.000000,42.000000,0.000000,42.000000,0.000000,44.000000,0.000000
HNL-069,S109,flow,76.000000,0.000000,76.000000,0.000000,74.000000,0.000000,74.000000,0.000000,72.000000,0.000000,74.000000,0.000000,74.000000,0.000000,74.000000,0.000000
HNL-069,S110,flow,50.000000,50.000000,50.000000,52.000000,52.000000,52.000000,54.000000,54.000000,54.000000,56.000000,56.000000,56.000000,56.000000,56.000000,58.000000,58.000000
HNL-069,S111,flow,72.000000,0.000000,72.000000,0.000000,70.000000,0.000000,70.000000,0.000000,68.000000,0.000000,68.000000,0.000000,70.000000,0.000000,70.000000,0.000000
HNL-069,S112,flow,44.000000,44.000000,42.000000,42.000000,42.000000,42.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000
HNL-069,S113,flow,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000,54.000000,0.000000
HNL-069,S114,flow,50.000000,50.000000,50.000000,50.000000,50.000000,52.000000,52.000000,52.000000,52.000000,54.000000,54.000000,56.000000,56.000000,58.000000,58.000000,60.000000
HNL-069,S115,flow,44.000000,44.000000,44.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000,42.000000
HNL-069,S116,flow,62.000000,0.000000,62.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,60.000000,0.000000,58.000000,0.000000
HNL-069,S117,flow,68.000000,0.000000,66.000000,0.000000,64.000000,0.000000,62.000000,0.000000,64.000000,0.000000,64.000000,0.000000,64.000000,0.000000,62.000000,0.000000
HNL-069,S118,flow,74.000000,0.000000,76.000000,0.000000,74.000000,0.000000,74.000000,0.000000,74.000000,0.000000,76.000000,0.000000,78.000000,0.000000,78.000000,0.000000
HNL-069,S119,flow,40.000000,0.000000,40.000000,0.000000,42.000000,0.000000,42.000000,0.000000,42.000000,0.000000,44.000000,0.000000,46.000000,0.000000,46.000000,0.000000
HNL-069,S120,flow,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,50.000000,52.000000,52.000000,52.000000,54.000000,54.000000
HNL-070,S101,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-070,S102,flow,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,52.000000,0.000000
HNL-070,S103,flow,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000
HNL-070,S104,flow,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000,60.000000,0.000000,60.000000,0.000000,64.000000,0.000000,68.000000,0.000000
HNL-070,S105,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-070,S106,flow,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000
HNL-070,S107,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,40.000000
HNL-070,S108,flow,28.000000,0.000000,28.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-070,S109,flow,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000
HNL-070,S110,flow,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,40.000000,40.000000,40.000000,40.000000,40.000000,44.000000,44.000000
HNL-070,S111,flow,48.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,56.000000,0.000000,56.000000,0.000000,56.000000,0.000000
HNL-070,S112,flow,28.000000,28.000000,28.000000,28.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-070,S113,flow,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,36.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000,40.000000,0.000000
HNL-070,S114,flow,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,40.000000,40.000000,40.000000,40.000000,40.000000,44.000000
HNL-070,S115,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000,36.000000
HNL-070,S116,flow,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,44.000000,0.000000,48.000000,0.000000,48.000000,0.000000
HNL-070,S117,flow,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,48.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000
HNL-070,S118,flow,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000,52.000000,0.000000
HNL-070,S119,flow,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-070,S120,flow,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,32.000000,36.000000,36.000000,36.000000,36.000000,32.000000,32.000000,32.000000,32.000000
HNL-071,S101,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000
HNL-071,S102,flow,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000
HNL-071,S103,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,20.000000,20.000000,20.000000
HNL-071,S104,flow,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000,32.000000,0.000000
HNL-071,S105,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
HNL-071,S106,flow,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000
HNL-071,S107,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
HNL-071,S108,flow,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000,16.000000,0.000000
HNL-071,S109,flow,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000
HNL-071,S110,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000
HNL-071,S111,flow,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,24.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000,28.000000,0.000000
HNL-071,S112,flow,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,20.000000,20.000000,20.000000
